 1.4200e+00  1.8404e-07  7.7445e-01  3.0926e-01  2.1111e-07  3.9397e-04  1.8404e-07  5.6880e-01  5.1000e-02  2.6034e-06  2.6987e-07  4.6713e-04 
 1.4300e+00  1.5984e-07  7.7445e-01  3.1190e-01  1.7935e-07  3.9854e-04  1.5983e-07  5.6880e-01  5.0383e-02  2.2501e-06  2.3319e-07  4.0108e-04 
 1.4400e+00  1.3890e-07  7.7445e-01  3.1454e-01  1.5249e-07  4.0304e-04  1.3890e-07  5.6879e-01  4.9838e-02  1.9468e-06  2.0172e-07  3.4468e-04 
 1.4500e+00  1.2078e-07  7.7445e-01  3.1716e-01  1.2975e-07  4.0750e-04  1.2078e-07  5.6879e-01  4.9356e-02  1.6862e-06  1.7469e-07  2.9646e-04 
 1.4600e+00  1.0508e-07  7.7445e-01  3.1977e-01  1.1048e-07  4.1189e-04  1.0507e-07  5.6878e-01  4.8932e-02  1.4619e-06  1.5143e-07  2.5517e-04 
 1.4700e+00  9.1452e-08  7.7445e-01  3.2238e-01  9.4129e-08  4.1624e-04  9.1447e-08  5.6878e-01  4.8558e-02  1.2686e-06  1.3140e-07  2.1978e-04 
 1.4800e+00  7.9623e-08  7.7445e-01  3.2497e-01  8.0241e-08  4.2053e-04  7.9618e-08  5.6877e-01  4.8228e-02  1.1019e-06  1.1411e-07  1.8941e-04 
 1.4900e+00  6.9345e-08  7.7445e-01  3.2756e-01  6.8433e-08  4.2477e-04  6.9340e-08  5.6877e-01  4.7939e-02  9.5780e-07  9.9187e-08  1.6332e-04 
 1.5000e+00  6.0407e-08  7.7445e-01  3.3013e-01  5.8385e-08  4.2896e-04  6.0402e-08  5.6877e-01  4.7684e-02  8.3319e-07  8.6279e-08  1.4088e-04 
 1.5100e+00  5.2629e-08  7.7445e-01  3.3270e-01  4.9827e-08  4.3311e-04  5.2624e-08  5.6877e-01  4.7460e-02  7.2528e-07  7.5103e-08  1.2157e-04 
 1.5200e+00  4.5856e-08  7.7445e-01  3.3527e-01  4.2533e-08  4.3720e-04  4.5852e-08  5.6876e-01  4.7263e-02  6.3172e-07  6.5416e-08  1.0494e-04 
 1.5300e+00  3.9955e-08  7.7445e-01  3.3782e-01  3.6312e-08  4.4125e-04  3.9951e-08  5.6876e-01  4.7091e-02  5.5053e-07  5.7011e-08  9.0596e-05 
 1.5400e+00  3.4811e-08  7.7445e-01  3.4037e-01  3.1003e-08  4.4525e-04  3.4807e-08  5.6876e-01  4.6939e-02  4.8001e-07  4.9712e-08  7.8225e-05 
 1.5500e+00  3.0325e-08  7.7445e-01  3.4291e-01  2.6470e-08  4.4920e-04  3.0321e-08  5.6876e-01  4.6806e-02  4.1869e-07  4.3366e-08  6.7546e-05 
 1.5600e+00  2.6412e-08  7.7445e-01  3.4545e-01  2.2598e-08  4.5311e-04  2.6407e-08  5.6876e-01  4.6690e-02  3.6534e-07  3.7846e-08  5.8322e-05 
 1.5700e+00  2.2996e-08  7.7445e-01  3.4798e-01  1.9288e-08  4.5698e-04  2.2992e-08  5.6876e-01  4.6588e-02  3.1889e-07  3.3040e-08  5.0351e-05 
 1.5800e+00  2.0014e-08  7.7445e-01  3.5051e-01  1.6459e-08  4.6079e-04  2.0010e-08  5.6876e-01  4.6498e-02  2.7841e-07  2.8852e-08  4.3460e-05 
 1.5900e+00  1.7411e-08  7.7445e-01  3.5303e-01  1.4039e-08  4.6457e-04  1.7407e-08  5.6876e-01  4.6419e-02  2.4312e-07  2.5201e-08  3.7500e-05 
 1.6000e+00  1.5137e-08  7.7445e-01  3.5555e-01  1.1970e-08  4.6830e-04  1.5133e-08  5.6876e-01  4.6351e-02  2.1234e-07  2.2016e-08  3.2344e-05 
 1.6100e+00  1.3151e-08  7.7445e-01  3.5807e-01  1.0199e-08  4.7198e-04  1.3147e-08  5.6876e-01  4.6290e-02  1.8546e-07  1.9236e-08  2.7881e-05 
 1.6200e+00  1.1417e-08  7.7445e-01  3.6058e-01  8.6842e-09  4.7563e-04  1.1413e-08  5.6876e-01  4.6238e-02  1.6199e-07  1.6808e-08  2.4019e-05 
 1.6300e+00  9.9018e-09  7.7445e-01  3.6309e-01  7.3881e-09  4.7923e-04  9.8977e-09  5.6876e-01  4.6191e-02  1.4148e-07  1.4687e-08  2.0675e-05 
 1.6400e+00  8.5787e-09  7.7445e-01  3.6560e-01  6.2794e-09  4.8278e-04  8.5746e-09  5.6876e-01  4.6151e-02  1.2355e-07  1.2832e-08  1.7781e-05 
 1.6500e+00  7.4233e-09  7.7445e-01  3.6810e-01  5.3310e-09  4.8630e-04  7.4192e-09  5.6875e-01  4.6116e-02  1.0787e-07  1.1209e-08  1.5275e-05 
 1.6600e+00  6.4148e-09  7.7445e-01  3.7060e-01  4.5201e-09  4.8977e-04  6.4107e-09  5.6875e-01  4.6085e-02  9.4147e-08  9.7888e-09  1.3106e-05 
 1.6700e+00  5.5348e-09  7.7445e-01  3.7310e-01  3.8269e-09  4.9321e-04  5.5307e-09  5.6875e-01  4.6058e-02  8.2132e-08  8.5451e-09  1.1230e-05 
 1.6800e+00  4.7673e-09  7.7445e-01  3.7560e-01  3.2347e-09  4.9660e-04  4.7631e-09  5.6875e-01  4.6034e-02  7.1607e-08  7.4553e-09  9.6063e-06 
 1.6900e+00  4.0984e-09  7.7445e-01  3.7810e-01  2.7291e-09  4.9995e-04  4.0942e-09  5.6875e-01  4.6014e-02  6.2383e-08  6.5000e-09  8.2031e-06 
 1.7000e+00  3.5159e-09  7.7445e-01  3.8060e-01  2.2979e-09  5.0326e-04  3.5117e-09  5.6875e-01  4.5996e-02  5.4296e-08  5.6619e-09  6.9910e-06 
 1.7100e+00  3.0092e-09  7.7445e-01  3.8309e-01  1.9304e-09  5.0653e-04  3.0050e-09  5.6875e-01  4.5980e-02  4.7202e-08  4.9264e-09  5.9449e-06 
 1.7200e+00  2.5690e-09  7.7445e-01  3.8559e-01  1.6177e-09  5.0976e-04  2.5648e-09  5.6875e-01  4.5967e-02  4.0977e-08  4.2806e-09  5.0431e-06 
 1.7300e+00  2.1872e-09  7.7445e-01  3.8808e-01  1.3520e-09  5.1295e-04  2.1829e-09  5.6875e-01  4.5955e-02  3.5513e-08  3.7134e-09  4.2669e-06 
 1.7400e+00  1.8566e-09  7.7445e-01  3.9058e-01  1.1267e-09  5.1610e-04  1.8523e-09  5.6875e-01  4.5945e-02  3.0717e-08  3.2151e-09  3.5998e-06 
 1.7500e+00  1.5709e-09  7.7445e-01  3.9307e-01  9.3596e-10  5.1922e-04  1.5666e-09  5.6875e-01  4.5936e-02  2.6508e-08  2.7774e-09  3.0277e-06 
 1.7600e+00  1.3247e-09  7.7445e-01  3.9557e-01  7.7494e-10  5.2229e-04  1.3204e-09  5.6875e-01  4.5928e-02  2.2816e-08  2.3930e-09  2.5382e-06 
 1.7700e+00  1.1132e-09  7.7445e-01  3.9807e-01  6.3937e-10  5.2533e-04  1.1088e-09  5.6875e-01  4.5922e-02  1.9579e-08  2.0556e-09  2.1205e-06 
 1.7800e+00  9.3189e-10  7.7445e-01  4.0056e-01  5.2558e-10  5.2833e-04  9.2749e-10  5.6875e-01  4.5916e-02  1.6745e-08  1.7600e-09  1.7651e-06 
 1.7900e+00  7.7714e-10  7.7445e-01  4.0306e-01  4.3040e-10  5.3129e-04  7.7270e-10  5.6875e-01  4.5911e-02  1.4269e-08  1.5013e-09  1.4638e-06 
 1.8000e+00  6.4553e-10  7.7445e-01  4.0556e-01  3.5108e-10  5.3421e-04  6.4105e-10  5.6875e-01  4.5907e-02  1.2110e-08  1.2755e-09  1.2093e-06 
